,mean Dice,mean HD95
0,96.63612842559814,1.7320507764816284
1,96.65725827217102,1.4142135381698608
2,96.58287763595581,1.4142135381698608
3,96.58774733543396,1.7320507764816284
4,95.91841697692871,2.0
5,96.05631828308105,2.0
6,96.78064584732056,1.4142135381698608
7,96.66475057601929,1.4142135381698608
8,95.79892754554749,2.0
9,95.38094997406006,2.2360680103302
10,96.84857130050659,1.4142135381698608
11,96.68003916740417,1.4142135381698608
12,95.74618935585022,2.0
13,95.60611844062805,2.0
14,96.10704183578491,2.0
15,95.9455668926239,2.0
16,96.53627276420593,1.4142135381698608
17,96.16732001304626,1.7320507764816284
18,95.72831392288208,1.4142135381698608
19,95.65486311912537,1.7320507764816284
