,mean Dice,mean HD95
0,96.71704173088074,1.4142135381698608
1,96.99074625968933,1.4142135381698608
2,96.9772458076477,1.4142135381698608
3,96.78391814231873,1.4142135381698608
4,96.74389362335205,1.4142135381698608
5,96.8887984752655,1.4142135381698608
6,96.89133167266846,1.4142135381698608
7,96.83043360710144,1.4142135381698608
8,96.76100015640259,1.4142135381698608
9,96.74859046936035,1.4142135381698608
10,96.7081367969513,1.4142135381698608
11,96.91780209541321,1.4142135381698608
12,96.85742855072021,1.4142135381698608
13,96.89852595329285,1.4142135381698608
14,96.90459966659546,1.4142135381698608
15,96.6156542301178,1.4142135381698608
16,96.6681718826294,1.4142135381698608
17,96.8575119972229,1.4142135381698608
18,96.713125705719,1.4142135381698608
