,mean Dice,mean HD95
0,96.89382910728455,1.4142135381698608
1,96.67717218399048,1.4142135381698608
2,97.05820083618164,1.4142135381698608
3,96.90638780593872,1.4142135381698608
4,96.94279432296753,1.4142135381698608
5,96.86685800552368,1.4142135381698608
6,96.81601524353027,1.4142135381698608
7,96.64883017539978,1.4142135381698608
8,97.28978276252747,1.0
9,97.24982976913452,1.4142135381698608
10,97.2271203994751,1.4142135381698608
11,97.48699069023132,1.0
12,97.0021903514862,1.4142135381698608
13,97.231525182724,1.0
14,97.34460115432739,1.0
15,97.40927219390869,1.0
16,96.92007899284363,1.4142135381698608
17,96.83658480644226,1.4142135381698608
18,97.14382886886597,1.4142135381698608
19,96.36024832725525,1.4142135381698608
20,97.17980623245239,1.4142135381698608
21,96.59851789474487,1.7320507764816284
22,97.14382886886597,1.4142135381698608
23,97.09123969078064,1.0
