,mean Dice,mean HD95
0,92.41264462471008,3.605551242828369
1,92.27217435836792,3.464101552963257
2,92.22910404205322,3.464101552963257
3,92.56676435470581,3.1622776985168457
4,92.15587377548218,3.316624879837036
5,92.70027875900269,3.1622776985168457
6,92.16288924217224,3.464101552963257
7,92.40927696228027,3.316624879837036
8,92.15587377548218,3.316624879837036
9,91.96979403495789,3.464101552963257
10,92.46878027915955,3.316624879837036
11,92.34551191329956,3.464101552963257
12,92.4235999584198,3.316624879837036
13,92.42618680000305,3.316624879837036
14,92.24396347999573,3.464101552963257
15,92.07408428192139,3.605551242828369
16,92.1604335308075,3.605551242828369
17,92.00804829597473,3.605551242828369
18,92.48315095901489,3.316624879837036
19,92.34113693237305,3.605551242828369
20,92.53004789352417,3.316624879837036
21,92.87527203559875,3.0
22,92.20604300498962,3.316624879837036
23,92.36499071121216,3.1622776985168457
